# Col 1-3: G vector
# Col 4-: Redlich-Kister coefficients
 0  0  1      0.063784771    -0.065376024     0.090451166    -0.092027644     0.030383400
 1  1  1      0.284855926    -0.136491835     0.056099316    -0.024444450     0.010882245
 0  1  1      0.270756555    -0.005111246    -0.066526809     0.004357517     0.040076172
 2  0  1      0.235236472    -0.025239072    -0.048385037     0.017703874     0.025218765
 2  2  1      0.286792092    -0.099036999     0.029148156    -0.010788332     0.006000311
 3  1  1      0.230335774    -0.065511036     0.008914943     0.005434217    -0.006941646
